text_id	token_id	token	POS	lemma	mistake_id
175	156	which	WDT	which	NA
175	157	means	VBZ	mean	NA
175	158	that	IN	that	NA
175	159	colleagues	NNS	colleague	NA
175	160	who	WP	who	NA
175	161	live	VBP	live	NA
175	162	near	IN	near	NA
175	163	each	DT	each	NA
175	164	other	NN	other	NA
175	165	go	VB	go	2129
175	166	for	IN	for	2129
175	167	a	DT	a	2129
175	168	work	NN	work	2129
175	169	in	IN	in	NA
175	170	one	DT	one	NA
175	171	car	NN	car	NA
175	172	.	Fp	.	NA
175	173	This	DT	this	NA
175	174	solution	NN	solution	NA
175	175	is	VBZ	be	NA
175	176	very	RB	very	NA
175	177	common	JJ	common	NA
175	178	for	IN	for	2130
175	179	Europe	NP	europe	NA
175	180	and	CC	and	NA
175	181	the	DT	the	NA
175	182	USA	NP	usa	NA
175	183	where	WRB	where	2131
175	184	the	DT	the	NA
175	185	percent	NN	percent	2132
175	186	of	IN	of	NA
175	187	people	NNS	people	NA
175	188	having	VBG	have	NA
175	189	own	JJ	own	2133
175	190	car	NN	car	2133
175	191	is	VBZ	be	NA
175	192	higher	RBR	high	NA
175	193	so	RB	so	NA
175	194	,	Fc	,	NA
175	195	for	IN	for	NA
175	196	Russia	NP	russia	NA
175	197	it	PRP	it	NA
175	198	's	VBZ	be	NA
175	199	a bit	RB	a_bit	NA
175	200	less	IN	less	NA
175	201	effective	JJ	effective	NA
175	202	but	CC	but	NA
175	203	nevertheless	RB	nevertheless	NA
175	204	it	PRP	it	NA
175	205	may	MD	may	NA
175	206	help	VB	help	NA
175	207	a lot	RB	a_lot	NA
175	208	.	Fp	.	NA
175	209	One	NN	one	NA
175	210	which	WDT	which	NA
175	211	is	VBZ	be	NA
175	212	rather	RB	rather	NA
175	213	alike	RB	alike	2134
175	214	ti	NNS	ti	2135
175	215	the	DT	the	NA
175	216	previous	JJ	previous	NA
175	217	is	VBZ	be	NA
175	218	HOV	NP	hov	NA
175	219	(	Fpa	(	NA
175	220	high	JJ	high	NA
175	221	occupancy	NN	occupancy	NA
175	222	vehicle	NN	vehicle	NA
175	223	)	Fpt	)	NA
175	224	its	PRP2	its	NA
175	225	essense	NN	essense	NA
175	226	is	VBZ	be	NA
175	227	that	IN	that	NA
175	228	the	DT	the	NA
175	229	extreme	JJ	extreme	NA
175	230	left	VBN	leave	NA
175	231	row	NN	row	NA
175	232	is	VBZ	be	NA
175	233	only	JJ	only	NA
175	234	for	IN	for	NA
175	235	cars	NNS	car	NA
175	236	with	IN	with	NA
175	237	two	Z	2	NA
175	238	or	CC	or	NA
175	239	more	RBR	many	NA
175	240	people	NNS	people	NA
175	241	inside	IN	inside	NA
175	242	and	CC	and	NA
175	243	this	DT	this	NA
175	244	row	NN	row	NA
175	245	is	VBZ	be	NA
175	246	less	IN	less	NA
175	247	conjested	VBN	conjested	2136
175	248	,	Fc	,	NA
175	249	so	RB	so	NA
175	250	people	NNS	people	NA
175	251	try	VBP	try	NA
175	252	to	TO	to	NA
175	253	cooperate	VB	cooperate	NA
175	254	for	IN	for	2137
175	255	driving	VBG	drive	2138
175	256	faster	RBR	fast	NA
175	257	.	Fp	.	NA
175	258	Also	RB	also	NA
175	259	it	PRP	it	NA
175	260	is	VBZ	be	NA
175	261	possible	JJ	possible	NA
175	262	to	TO	to	NA
175	263	develop	VB	develop	NA
175	264	public	JJ	public	NA
175	265	transport	NN	transport	NA
175	266	-	Fg	-	NA
175	267	to	TO	to	NA
175	268	make	VB	make	NA
175	269	it	PRP	it	NA
175	270	more	RBR	many	NA
175	271	comfortable	JJ	comfortable	NA
175	272	,	Fc	,	NA
175	273	to	TO	to	NA
175	274	higher	JJR	high	2139
175	275	its	PRP2	its	NA
175	276	level	NN	level	2140
175	277	.	Fp	.	NA
175	278	And	CC	and	NA
175	279	there	EX	there	NA
175	280	is	VBZ	be	2141
175	281	a lot of	DT	a_lot_of	NA
175	282	other	JJ	other	NA
175	283	solutions	NNS	solution	NA
175	284	.	Fp	.	NA
175	285	We	PRP	we	NA
175	286	just	RB	just	NA
175	287	need	VBP	need	NA
175	288	to	TO	to	NA
175	289	start	VB	start	NA
175	290	being	VBG	be	NA
175	291	occupied	VBN	occupy	NA
175	292	with	IN	with	NA
175	293	this	DT	this	NA
175	294	problem	NN	problem	NA
175	295	much	RB	much	NA
175	296	harder	RBR	hard	NA
175	297	than	IN	than	NA
175	298	today	NN	today	NA
175	299	.	Fp	.	NA
176	1	The	DT	the	NA
176	2	graph	NN	graph	NA
176	3	and	CC	and	NA
176	4	chart	NN	chart	NA
176	5	compare	VBP	compare	2141
176	6	information	NN	information	NA
176	7	about	IN	about	NA
176	8	species	NN	species	NA
176	9	extinctions	NNS	extinction	NA
176	10	and	CC	and	NA
176	11	the	DT	the	NA
176	12	threats	NNS	threat	NA
176	13	to	TO	to	NA
176	14	plant	NN	plant	NA
176	15	life	NN	life	NA
176	16	.	Fp	.	NA
176	17	Corresponding	VBG	correspond	2142
176	18	to	TO	to	NA
176	19	the	DT	the	NA
176	20	century	NN	century	2143
176	21	timeline	NN	timeline	NA
176	22	of	IN	of	NA
176	23	extinctions	NNS	extinction	2144
176	24	the	DT	the	NA
176	25	most	RBS	many	NA
176	26	massive	JJ	massive	NA
176	27	extinctions	NNS	extinction	NA
176	28	took	VBD	take	2145
176	29	place	NN	place	2145
176	30	in	IN	in	2146
176	31	the	DT	the	NA
176	32	end	NN	end	NA
176	33	of	IN	of	NA
176	34	the	DT	the	NA
176	35	third	JJ	3	NA
176	36	decade	NN	decade	NA
176	37	.	Fp	.	NA
176	38	On the other hand	RB	on_the_other_hand	2147
176	39	,	Fc	,	2147
176	40	the	DT	the	2147
176	41	2000	Z	2000	2147
176	42	had	VBD	have	2147
176	43	by	IN	by	2147
176	44	far	RB	far	2147
176	45	the	DT	the	2147
176	46	lowest	JJS	low	2147
176	47	figures	NNS	figure	2147
176	48	.	Fp	.	2147
176	49	Timeline	NN	timeline	NA
176	50	of	IN	of	NA
176	51	extinctions	NNS	extinction	NA
176	52	shows	VBZ	show	NA
176	53	that	IN	that	NA
176	54	at	IN	at	NA
176	55	the	DT	the	NA
176	56	beginning	NN	beginning	NA
176	57	of	IN	of	NA
176	58	the	DT	the	NA
176	59	one hundred	Z	100	2148
176	60	year	NN	year	2148
176	61	period	NN	period	2148
176	62	about	IN	about	NA
176	63	5,000	Z	5000	NA
176	64	extinctions	NNS	extinction	2149
176	65	took	VBD	take	2149
176	66	place	NN	place	2149
176	67	.	Fp	.	NA
176	68	By	IN	by	NA
176	69	the	DT	the	NA
176	70	end	NN	end	NA
176	71	of	IN	of	NA
176	72	the	DT	the	NA
176	73	third	JJ	3	NA
176	74	decade	NN	decade	NA
176	75	,	Fc	,	NA
176	76	however	RB	however	NA
176	77	the	DT	the	NA
176	78	number	NN	number	NA
176	79	of	IN	of	NA
176	80	species	NN	species	NA
176	81	extinctions	NNS	extinction	NA
176	82	had	VBD	have	2150
176	82	had	VBD	have	2151
176	83	seen	VBN	see	2150
176	83	seen	VBN	see	2151
176	84	significant	JJ	significant	2150
176	84	significant	JJ	significant	2151
176	85	changes	NNS	change	2150
176	85	changes	NNS	change	2151
176	86	,	Fc	,	2150
176	86	,	Fc	,	2151
176	87	it	PRP	it	2150
176	87	it	PRP	it	2151
176	88	had	VBD	have	2150
176	88	had	VBD	have	2151
176	89	risen	VBN	rise	NA
176	90	by	IN	by	NA
176	91	just	RB	just	NA
176	92	over	IN	over	NA
176	93	a	DT	a	NA
176	94	45	Z	45	NA
176	95	,	Fc	,	NA
176	96	000	Z	0	NA
176	97	.	Fp	.	NA
176	98	Between	IN	between	NA
176	99	the	DT	the	NA
176	100	2060	Z	2060	NA
176	101	and	CC	and	NA
176	102	2100	Z	2100	NA
176	103	the	DT	the	NA
176	104	number	NN	number	NA
176	105	had	VBD	have	2152
176	105	had	VBD	have	2153
176	106	been	VBN	be	2152
176	106	been	VBN	be	2153
176	107	steadily	RB	steadily	NA
176	108	decreasing	VBG	decrease	2154
176	109	.	Fp	.	NA
176	110	It	PRP	it	NA
176	111	is	VBZ	be	NA
176	112	clear	JJ	clear	NA
176	113	that	IN	that	NA
176	114	the	DT	the	NA
176	115	biggest	JJS	big	NA
176	116	threat	NN	threat	NA
176	117	to	TO	to	NA
176	118	the	DT	the	NA
176	119	plants	NNS	plant	NA
176	120	place	NN	place	2155
176	121	among	IN	among	NA
176	122	all	DT	all	NA
176	123	types	NNS	type	2156
176	124	of	IN	of	2156
176	125	menaces	NNS	menace	2156
176	126	is	VBZ	be	NA
176	127	the	DT	the	NA
176	128	agriculture	NN	agriculture	NA
176	129	.	Fp	.	NA
176	130	By	IN	by	NA
176	131	contrast	NN	contrast	NA
176	132	,	Fc	,	NA
176	133	the	DT	the	NA
176	134	plantations	NNS	plantation	NA
176	135	recorded	VBN	record	2157
176	136	by	IN	by	NA
176	137	far	RB	far	NA
176	138	the	DT	the	NA
176	139	lowest	JJS	low	NA
176	140	figures	NNS	figure	NA
176	141	.	Fp	.	NA
176	142	Natural	JJ	natural	NA
176	143	disasters	NNS	disaster	NA
176	144	has	VBZ	have	NA
176	145	the	DT	the	NA
176	146	lowest	JJS	low	NA
176	147	figures	NNS	figure	NA
176	148	among	IN	among	NA
176	149	the	DT	the	NA
176	150	natural	JJ	natural	NA
176	151	events	NNS	event	NA
176	152	reaching	VBG	reach	NA
176	153	just	RB	just	NA
176	154	under	IN	under	NA
176	155	7%	Zp	7/100	NA
176	156	.	Fp	.	NA
176	157	This	DT	this	NA
176	158	is	VBZ	be	NA
176	159	more	RBR	many	NA
176	160	than	IN	than	NA
176	161	10%	Zp	10/100	NA
176	162	less	IN	less	NA
176	163	than	IN	than	NA
176	164	the	DT	the	NA
176	165	largest	JJS	large	NA
176	166	figures	NNS	figure	NA
176	167	among	IN	among	NA
176	168	the	DT	the	NA
176	169	human	JJ	human	NA
176	170	impact	NN	impact	NA
176	171	-	Fg	-	NA
176	172	18.7%	Zp	18.7/100	NA
176	173	for	IN	for	NA
176	174	agriculture	NN	agriculture	NA
176	175	.	Fp	.	NA
176	176	Overall	RB	overall	NA
176	177	,	Fc	,	NA
176	178	the	DT	the	NA
176	179	most	RBS	many	NA
176	180	noticeable	JJ	noticeable	NA
176	181	threat	NN	threat	2158
176	182	involved	VBN	involve	2158
176	183	the	DT	the	2158
176	183	the	DT	the	2159
176	184	human	JJ	human	2158
176	185	impact	NN	impact	2158
176	186	.	Fp	.	NA
177	1	The	DT	the	2159
177	2	both	DT	both	NA
177	3	graphs	NNS	graph	NA
177	4	give	VBP	give	NA
177	5	information	NN	information	NA
177	6	about	IN	about	NA
177	7	the	DT	the	NA
177	8	differences	NNS	difference	NA
177	9	in	IN	in	NA
177	10	weight	NN	weight	NA
177	11	between	IN	between	NA
177	12	Newtown	NP	newtown	NA
177	13	citizens	NNS	citizen	NA
177	14	of	IN	of	NA
177	15	different	JJ	different	NA
177	16	ages	NNS	age	NA
177	17	in	IN	in	NA
177	18	1950	W	[??:??/??/1950:??.??:??]	NA
177	19	and	CC	and	NA
177	20	2010	Z	2010	NA
177	21	years	NNS	year	2160
177	22	.	Fp	.	NA
177	23	In	IN	in	2161
177	24	2010	W	[??:??/??/2010:??.??:??]	2161
177	25	the	DT	the	NA
177	26	highest	JJS	high	2162
177	27	percent	NN	percent	2162
177	28	of	IN	of	NA
177	29	people	NNS	people	NA
177	30	in	IN	in	2163
177	31	the	DT	the	NA
177	32	age	NN	age	NA
177	33	of	IN	of	NA
177	34	20-29	Z	20-29	NA
177	35	has	VBZ	have	2164
177	36	an	DT	a	NA
177	37	ideal	JJ	ideal	NA
177	38	weight	NN	weight	NA
177	39	.	Fp	.	NA
177	40	Also	RB	also	2165
177	41	the	DT	the	NA
177	42	most	RBS	many	NA
177	43	noticeable	JJ	noticeable	NA
177	44	changes	NNS	change	2166
177	44	changes	NNS	change	2167
177	45	involved	VBN	involve	NA
177	46	the	DT	the	2168
177	47	number	NN	number	2168
177	48	of	IN	of	2168
177	49	people	NNS	people	NA
177	50	in	IN	in	NA
177	51	60-69	Z	60-69	NA
177	52	age-group	NN	age-group	NA
177	53	.	Fp	.	NA
177	54	During	IN	during	2169
177	55	60	Z	60	NA
177	56	years	NNS	year	NA
177	57	citizens	NNS	citizen	NA
177	58	in	IN	in	2170
177	59	that	DT	that	NA
177	60	age	NN	age	NA
177	61	had	VBD	have	NA
177	62	become	VB	become	NA
177	63	unhealthier	JJR	unhealthier	NA
177	64	and	CC	and	NA
177	65	put	VB	put	NA
177	66	on	IN	on	NA
177	67	weight	NN	weight	NA
177	68	more	RBR	many	NA
177	69	than	IN	than	NA
177	70	people	NNS	people	NA
177	71	in	IN	in	NA
177	72	another	DT	another	2171
177	73	age-group	NN	age-group	NA
177	74	.	Fp	.	NA
177	75	In	IN	in	NA
177	76	50-59	Z	50-59	NA
177	77	age-group	NN	age-group	NA
177	78	there	EX	there	NA
177	79	are	VBP	be	2172
177	80	almost	RB	almost	NA
177	81	equal	JJ	equal	NA
177	82	parts	NNS	part	NA
177	83	of	IN	of	NA
177	84	numbers	NNS	number	2173
177	85	of	IN	of	2173
177	86	people	NNS	people	NA
177	87	with	IN	with	NA
177	88	an	DT	a	NA
177	89	ideal	JJ	ideal	NA
177	90	and	CC	and	NA
177	91	obese	JJ	obese	NA
177	92	weight	NN	weight	NA
177	93	.	Fp	.	NA
177	94	The	DT	the	NA
177	95	number	NN	number	NA
177	96	of	IN	of	NA
177	97	people	NNS	people	2174
177	98	with	IN	with	2174
177	99	overweight	JJ	overweight	2174
177	100	in	IN	in	NA
177	101	30-39	Z	30-39	NA
177	102	and	CC	and	NA
177	103	40-49	Z	40-49	NA
177	104	age-groups	NNS	age-group	NA
177	105	are	VBP	be	NA
177	106	practically	RB	practically	NA
177	107	equal	JJ	equal	NA
177	108	.	Fp	.	NA
177	109	People	NNS	people	2175
177	110	having	VBG	have	2175
177	111	an	DT	a	2175
177	112	underweight	NN	underweight	2175
177	113	are	VBP	be	NA
177	114	mostly	RB	mostly	NA
177	115	in	IN	in	NA
177	116	20-29	Z	20-29	NA
177	117	age-group	NN	age-group	NA
177	118	.	Fp	.	NA
177	119	On	IN	on	NA
177	120	the	DT	the	NA
177	121	contrary	NN	contrary	NA
177	122	,	Fc	,	NA
177	123	in	IN	in	NA
177	124	1950's	W	[??:??/??/1950:??.??:??]	NA
177	125	1950's	POS	s	NA
177	126	graph	NN	graph	NA
177	127	the	DT	the	NA
177	128	most	RBS	many	NA
177	129	noticeable	JJ	noticeable	NA
177	130	thing	NN	thing	NA
177	131	is	VBZ	be	NA
177	132	that	IN	that	NA
177	133	all	DT	all	NA
177	134	age-groups	NNS	age-group	NA
177	135	have	VBP	have	NA
177	136	the	DT	the	NA
177	137	highest	JJS	high	NA
177	138	percent	NN	percent	NA
177	139	of	IN	of	NA
177	140	people	NNS	people	NA
177	141	with	IN	with	NA
177	142	an	DT	a	NA
177	143	ideal	JJ	ideal	NA
177	144	weight	NN	weight	NA
177	145	.	Fp	.	NA
177	146	Also	RB	also	NA
177	147	there	EX	there	NA
177	148	are	VBP	be	NA
177	149	no	DT	no	NA
177	150	people	NNS	people	NA
177	151	with	IN	with	NA
177	152	obesity	NN	obesity	NA
177	153	in	IN	in	NA
177	154	20-29	Z	20-29	NA
177	155	age-group	NN	age-group	NA
177	156	.	Fp	.	NA
177	157	In	IN	in	NA
177	158	another	DT	another	NA
177	159	age-group	NN	age-group	NA
177	160	there	EX	there	NA
177	161	are	VBP	be	NA
177	162	citizens	NNS	citizen	2177
177	163	with	IN	with	2177
177	164	obese	JJ	obese	2177
177	165	weight	NN	weight	2177
177	166	but	CC	but	NA
177	167	no	RB	no	NA
177	168	more	RBR	many	NA
177	169	than	IN	than	NA
177	170	10%	Zp	10/100	NA
177	171	.	Fp	.	NA
177	172	In	IN	in	NA
177	173	60-69	Z	60-69	NA
177	174	age-group	NN	age-group	NA
177	175	there	EX	there	NA
177	176	is	VBZ	be	2178
177	177	about	RB	about	NA
177	178	40%	Zp	40/100	NA
177	179	with	IN	with	2179
177	180	an	DT	a	2179
177	181	underweight	NN	underweight	2179
177	182	.	Fp	.	NA
177	183	It	PRP	it	NA
177	184	is	VBZ	be	NA
177	185	more	RBR	many	NA
177	186	than	IN	than	NA
177	187	even	RB	even	NA
177	188	in	IN	in	NA
177	189	20-29	Z	20-29	NA
177	190	age-group	NN	age-group	NA
177	191	in	IN	in	2180
177	192	which	WDT	which	2180
177	193	it	PRP	it	2181
177	194	is	VBZ	be	2181
177	195	about	RB	about	NA
177	196	30%	Zp	30/100	NA
177	197	.	Fp	.	NA
177	198	The	DT	the	NA
177	199	number	NN	number	NA
177	200	of	IN	of	NA
177	201	people	NNS	people	2182
177	202	with	IN	with	2182
177	203	overweight	JJ	overweight	2182
177	204	in	IN	in	NA
177	205	30-39	Z	30-39	NA
177	206	and	CC	and	NA
177	207	40-49	Z	40-49	NA
177	208	age-groups	NNS	age-group	NA
177	209	are	VBP	be	NA
177	210	equal	JJ	equal	NA
177	211	.	Fp	.	NA
177	212	Overall	RB	overall	NA
177	213	,	Fc	,	NA
177	214	the	DT	the	NA
177	215	most	RBS	many	NA
177	216	number	NN	number	NA
177	217	of	IN	of	NA
177	218	people	NNS	people	NA
177	219	in all	RB	in_all	NA
177	220	age-groups	NNS	age-group	NA
177	221	had	VBD	have	NA
177	222	started	VBN	start	NA
177	223	to	TO	to	NA
177	224	put	VB	put	NA
177	225	on	IN	on	NA
177	226	weight	NN	weight	NA
177	227	,	Fc	,	NA
177	228	and	CC	and	NA
177	229	there	EX	there	NA
177	230	were	VBD	be	NA
177	231	less	IN	less	NA
177	232	and	CC	and	NA
177	233	less	IN	less	NA
177	234	people	NNS	people	NA
177	235	with	IN	with	NA
177	236	an	DT	a	NA
177	237	ideal	JJ	ideal	NA
177	238	weight	NN	weight	NA
177	239	.	Fp	.	NA
178	1	Componential	NP	componential	NA
178	2	analysis	NN	analysis	NA
178	3	,	Fc	,	NA
178	4	also	RB	also	NA
178	5	called	VBN	call	NA
178	6	lexical	JJ	lexical	NA
178	7	decomposition	NN	decomposition	NA
178	8	,	Fc	,	NA
178	9	is	VBZ	be	NA
178	10	a	DT	a	NA
178	11	method	NN	method	NA
178	12	of	IN	of	NA
178	13	meaning's	NN	meaning	NA
178	14	meaning's	POS	s	NA
178	15	description	NN	description	NA
178	16	,	Fc	,	NA
178	17	which	WDT	which	NA
178	18	involves	VBZ	involve	NA
178	19	the	DT	the	NA
178	20	dissection	NN	dissection	NA
178	21	of	IN	of	NA
178	22	the	DT	the	NA
178	23	sense	NN	sense	NA
178	24	of	IN	of	NA
178	25	a	DT	a	NA
178	26	lexeme	NN	lexeme	NA
178	27	into	IN	into	NA
178	28	its	PRP2	its	NA
178	29	componential	JJ	componential	NA
178	30	parts	NNS	part	NA
178	31	and	CC	and	NA
178	32	distinctly	RB	distinctly	NA
178	33	illustrates	VBZ	illustrate	NA
178	34	sense	NN	sense	NA
178	35	relations	NNS	relation	NA
178	36	in	IN	in	NA
178	37	the	DT	the	NA
178	38	word	NN	word	NA
178	39	.	Fp	.	NA
178	40	Semantic	JJ	semantic	NA
178	41	features	NNS	feature	NA
178	42	are	VBP	be	NA
178	43	illustrated	VBN	illustrate	NA
178	44	by	IN	by	NA
178	45	a	DT	a	NA
178	46	group	NN	group	NA
178	47	of	IN	of	NA
178	48	complementary	JJ	complementary	NA
178	49	meanings	NNS	meaning	NA
178	50	.	Fp	.	NA
178	51	Componential	NP	componential	NA
178	52	analysis	NN	analysis	NA
178	53	was	VBD	be	NA
178	54	considered	VBN	consider	NA
178	55	a	DT	a	NA
178	56	significant	JJ	significant	NA
178	57	invention	NN	invention	NA
178	58	owing	VBG	owe	NA
178	59	to	TO	to	NA
178	60	its	PRP2	its	NA
178	61	ability	NN	ability	NA
178	62	to	TO	to	NA
178	63	exhibit	VB	exhibit	NA
178	64	the	DT	the	NA
178	65	inner	JJ	inner	NA
178	66	structure	NN	structure	NA
178	67	of	IN	of	NA
178	68	words	NNS	word	NA
178	69	with	IN	with	NA
178	70	logical	JJ	logical	NA
178	71	expressions	NNS	expression	NA
178	72	.	Fp	.	NA
178	73	It	PRP	it	NA
178	74	gave	VBD	give	NA
178	75	an	DT	a	NA
178	76	opportunity	NN	opportunity	NA
178	77	to	TO	to	NA
178	78	unscramble	VB	unscramble	NA
178	79	and	CC	and	NA
178	80	establish	VB	establish	NA
178	81	definite	JJ	definite	NA
178	82	relationships	NNS	relationship	NA
178	83	between	IN	between	NA
178	84	words	NNS	word	NA
178	85	in	IN	in	NA
178	86	language	NN	language	NA
178	87	.	Fp	.	NA
178	88	The	DT	the	NA
178	89	notion	NN	notion	NA
178	90	of	IN	of	NA
178	91	competential	JJ	competential	NA
178	92	analysis	NN	analysis	NA
178	93	has	VBZ	have	NA
178	94	long	RB	long	NA
178	95	been	VBN	be	NA
178	96	part	NN	part	NA
178	97	of	IN	of	NA
178	98	linguistics	NN	linguistics	NA
178	99	researches	VBZ	research	NA
178	100	,	Fc	,	NA
178	101	however	RB	however	NA
178	102	the	DT	the	NA
178	103	method	NN	method	NA
178	104	was	VBD	be	NA
178	105	regarded	VBN	regard	NA
178	106	ineffective	JJ	ineffective	NA
178	107	as	IN	as	NA
178	108	a	DT	a	NA
178	109	consequence	NN	consequence	NA
178	110	of	IN	of	NA
178	111	uncovered	VBN	uncover	NA
178	112	shortcomings	NNS	shortcoming	NA
178	113	.	Fp	.	NA
178	114	In	IN	in	NA
178	115	my	PRP2	my	NA
178	116	opinion	NN	opinion	NA
178	117	,	Fc	,	NA
178	118	the	DT	the	NA
178	119	convenience	NN	convenience	NA
178	120	of	IN	of	NA
178	121	componential	JJ	componential	NA
178	122	analysis	NN	analysis	NA
178	123	is	VBZ	be	NA
178	124	a	DT	a	NA
178	125	comparatively	RB	comparatively	NA
178	126	arguable	JJ	arguable	NA
178	127	issue	NN	issue	NA
178	128	.	Fp	.	NA
178	129	Componential	NP	componential	NA
178	130	analysis	NN	analysis	NA
178	131	provides	VBZ	provide	NA
178	132	ample	JJ	ample	NA
178	133	opportunities	NNS	opportunity	NA
178	134	in	IN	in	NA
178	135	the	DT	the	NA
178	136	field	NN	field	NA
178	137	of	IN	of	NA
178	138	machine	NN	machine	NA
178	139	translation	NN	translation	NA
178	140	and	CC	and	NA
178	141	semantic	JJ	semantic	NA
178	142	annotation	NN	annotation	NA
178	143	due	JJ	due	NA
178	144	to	TO	to	NA
178	145	its	PRP2	its	NA
178	146	capacity	NN	capacity	NA
178	147	to	TO	to	NA
178	148	decompose	VB	decompose	NA
178	149	lexemes	NNS	lexeme	NA
178	150	into	IN	into	NA
178	151	basic	JJ	basic	NA
178	152	sense	NN	sense	NA
178	153	components	NNS	component	NA
178	154	.	Fp	.	NA
178	155	This	DT	this	NA
178	156	quality	NN	quality	NA
178	157	offers	VBZ	offer	NA
178	158	the	DT	the	NA
178	159	challenge	NN	challenge	NA
178	160	of	IN	of	NA
178	161	simplifying	VBG	simplify	NA
178	162	operations	NNS	operation	NA
178	163	with	IN	with	NA
178	164	the	DT	the	NA
178	165	sentence's	NN	sentence	NA
178	166	sentence's	POS	s	NA
178	167	structure	NN	structure	NA
178	168	and	CC	and	NA
178	169	the	DT	the	NA
178	170	opportunity	NN	opportunity	NA
178	171	to	TO	to	NA
178	172	generate	VB	generate	NA
178	173	programmes	NNS	programme	NA
178	174	for	IN	for	NA
178	175	superior	JJ	superior	NA
178	176	comprehension	NN	comprehension	NA
178	177	of	IN	of	NA
178	178	human	JJ	human	NA
178	179	speech	NN	speech	NA
178	180	.	Fp	.	NA
178	181	Nevertheless	RB	nevertheless	NA
178	182	,	Fc	,	NA
178	183	componential	JJ	componential	NA
178	184	analysis	NN	analysis	NA
178	185	has	VBZ	have	NA
178	186	a	DT	a	NA
178	187	considerable	JJ	considerable	NA
178	188	number	NN	number	NA
178	189	of	IN	of	NA
178	190	theoretical	JJ	theoretical	NA
178	191	flaws	NNS	flaw	NA
178	192	related	VBN	relate	NA
178	193	to	TO	to	NA
178	194	its	PRP2	its	NA
178	195	incapability	NN	incapability	NA
178	196	to	TO	to	NA
178	197	establish	VB	establish	NA
178	198	the	DT	the	NA
178	199	fixed	VBN	fix	NA
178	200	list	NN	list	NA
178	201	of	IN	of	NA
178	202	elementary	JJ	elementary	NA
178	203	sense	NN	sense	NA
178	204	components	NNS	component	NA
178	205	and	CC	and	NA
178	206	define	VB	define	NA
178	207	sense	NN	sense	NA
178	208	components	NNS	component	NA
178	209	of	IN	of	NA
178	210	certain	JJ	certain	NA
178	211	lexemes	NNS	lexeme	NA
178	212	,	Fc	,	NA
178	213	which	WDT	which	NA
178	214	meanings	NNS	meaning	NA
178	215	can	MD	can	NA
178	216	be	VB	be	NA
178	217	interpreted	VBN	interpret	NA
178	218	in	IN	in	NA
178	219	dissimilar	JJ	dissimilar	NA
178	220	ways	NNS	way	NA
178	221	.	Fp	.	NA
178	222	The	DT	the	NA
178	223	specific	JJ	specific	NA
178	224	instances	NNS	instance	NA
178	225	of	IN	of	NA
178	226	flaws	NNS	flaw	NA
178	227	are	VBP	be	NA
178	228	presented	VBN	present	NA
178	229	below	IN	below	NA
178	230	.	Fp	.	NA
178	231	First	JJ	1	NA
178	232	of	IN	of	NA
178	233	all	DT	all	NA
178	234	,	Fc	,	NA
178	235	it	PRP	it	NA
178	236	is	VBZ	be	NA
178	237	impractible	JJ	impractible	2184
178	238	to	TO	to	NA
178	239	distinguish	VB	distinguish	NA
178	240	parts	NNS	part	NA
178	241	of	IN	of	NA
178	242	speech	NN	speech	NA
178	243	within	IN	within	NA
178	244	the	DT	the	NA
178	245	bounds	NNS	bound	NA
178	246	of	IN	of	NA
178	247	componential	JJ	componential	NA
178	248	analysis	NN	analysis	NA
178	249	.	Fp	.	NA
178	250	The	DT	the	NA
178	251	description	NN	description	NA
178	252	of	IN	of	NA
178	253	the	DT	the	NA
178	254	word	NN	word	NA
178	255	consists	VBZ	consist	NA
178	256	of	IN	of	NA
178	257	sense	NN	sense	NA
178	258	components	NNS	component	NA
178	259	,	Fc	,	NA
178	260	which	WDT	which	NA
178	261	do	VBP	do	NA
178	262	not	RB	not	NA
178	263	clarify	VB	clarify	NA
178	264	the	DT	the	NA
178	265	part	NN	part	NA
178	266	of	IN	of	NA
178	267	speech	NN	speech	NA
178	268	.	Fp	.	NA
178	269	For instance	RB	for_instance	NA
178	270	,	Fc	,	NA
178	271	there	EX	there	NA
178	272	is	VBZ	be	NA
178	273	no	DT	no	NA
178	274	difference	NN	difference	NA
178	275	in	IN	in	NA
178	276	the	DT	the	NA
178	277	structure	NN	structure	NA
178	278	of	IN	of	NA
178	279	sense	NN	sense	NA
178	280	components	NNS	component	NA
178	281	of	IN	of	NA
178	282	the	DT	the	NA
178	283	word	NN	word	NA
178	284	"	Fe	"	NA
178	285	quick	JJ	quick	NA
178	286	"	Fe	"	NA
178	287	and	CC	and	NA
178	288	"	Fe	"	NA
178	289	quickly	RB	quickly	NA
178	290	"	Fe	"	NA
178	291	.	Fp	.	NA
178	292	The	DT	the	NA
178	293	second	JJ	2	NA
178	294	weak	JJ	weak	NA
178	295	point	NN	point	NA
178	296	of	IN	of	NA
178	297	componential	JJ	componential	NA
178	298	analysis	NN	analysis	NA
178	299	is	VBZ	be	NA
178	300	the	DT	the	NA
178	301	interpretation	NN	interpretation	NA
178	302	of	IN	of	NA
178	303	colours	NNS	colour	NA
178	304	.	Fp	.	NA
178	305	Obviously	RB	obviously	NA
178	306	,	Fc	,	NA
178	307	"	Fe	"	NA
178	308	red	JJ	red	NA
178	309	"	Fe	"	NA
178	310	,	Fc	,	NA
178	311	"	Fe	"	NA
178	312	green	JJ	green	NA
